#Method,AppID,Placement,PrivateLabelID,ShopperID,ISC,displayCurrency,TransactionalCurrency
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gdbba1463,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,30795718,,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,38442515,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,52583547,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,43223225,LKSRTL799,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,52604814,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,30150126,appemail40,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,43591160,fb3tld30,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,53509262,,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,33347707,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,46120287,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,25508998,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,39914073,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,30795556,,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,37323547,,MXN,MXN
GetOffersAndMessageData,7,dccCrossSellBanner,1,3358285,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,cjcmsc001t,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gppt02kinf,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,26651688,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,28555764,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,52604814,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerSidebar,1,0,esdg499a1,EUR,EUR
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,44358756,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,47475449,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gdbb1901,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,42533839,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,33059565,lks599v,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,9536821,FB30TLDN,BRL,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gofx2001ha,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,52409544,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,40650968,,USD,USD
GetOffersAndMessageData,18,narrow_rotating_banner_right,1,49757567,,EUR,EUR
GetOffersAndMessageData,7,dccCrossSellBanner,1,41081969,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,36771253,GPPT02K030,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,53466095,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,cjcmsc001t,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,12079098,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gfnf4ses02,EUR,EUR
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,44358756,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,25508998,,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,37980029,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,52335386,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,1271216,,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,52267589,,EUR,EUR
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gfnn5ca06,CAD,CAD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,49463523,,GBP,GBP
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,481338,gdbbc15,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,21735525,gdbba1078,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,51123391,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,52935282,,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,13654158,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,iapcl2,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,6684970,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,38898596,,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,1276207,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,3773903,,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,51417072,,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,51611548,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,30795718,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,733891,999COM25,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,51611548,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,52604814,,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,51417072,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,24017967,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,44632264,,USD,USD
GetOffersAndMessageData,18,narrow_rotating_banner_right,1,16047226,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,40477469,,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,14416103,,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,53566783,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,38641271,cjcdplink,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,53515278,999COM25,USD,USD
GetOffersAndMessageDataWithSubLocations,12,hccContainer,1,27631669,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,53471298,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,11737030,999COM25,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,39914073,,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,51417072,,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,44358756,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gofx2001ha,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,1740034,gdbba1463,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,2234140,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,34292067,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,25508998,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,26566219,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,30795718,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,25205088,,USD,USD
GetOffersAndMessageData,18,narrow_rotating_banner_right,1,53069554,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,35200648,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,32162974,,USD,USD
GetOffersAndMessageData,18,narrow_rotating_banner_right,1,k3t,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,29703720,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gppt02KINF,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gppt02K029,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,38442515,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,47192625,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,6032575,gdbba1463,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,53526310,,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,53314052,,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,41119314,,USD,USD
GetOffersAndMessageDataWithSubLocations,12,hccContainer,1,24088689,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gppt02kinf,USD,USD
GetOffersAndMessageDataWithSubLocations,12,hccContainer,1,53379077,,GBP,GBP
GetOffersAndMessageData,39,appRotatingBanner08,1,38442515,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,2094703,,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,17854913,,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,38442515,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,30795718,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,34292067,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,38308281,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,46568448,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,44632264,,USD,USD
GetOffersAndMessageData,18,narrow_rotating_banner_right,1,37675677,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,14817939,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,53408838,gofx2001ha,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,53566783,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,FB30TLDN,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,45278531,,EUR,EUR
GetOffersAndMessageData,39,appRotatingBanner08,1,28599085,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,12806468,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,cjcmonet,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,42440146,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,34292067,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gsndmx07,MXN,MXN
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,42440146,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,hos3es03,EUR,EUR
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,51611548,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,37979677,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,46568448,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,30795718,,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,53486159,,CAD,CAD
GetOffersAndMessageData,7,dccCrossSellBanner,1,338653,gdbb908,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,52055936,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,53409859,cjcmsc001t,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,46568448,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,iapseason,CAD,CAD
GetOffersAndMessageData,7,dccCrossSellBanner,1,2975476,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gfnn5ca06,CAD,CAD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,46120287,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,38641271,cjcdplink,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,1400274,999COM25,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,app_iplogi,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,IAPdom27,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,49453965,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,52416030,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,45430526,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,51540396,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gdbbc2,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,22989728,gofx2001hb,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,39599188,gdbba36,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,33624489,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,49453965,,USD,USD
GetOffersAndMessageDataWithSubLocations,12,hccContainer,1,6393125,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,53563721,bid295an,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,27165234,999com25,CAD,CAD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,GPPT02K030,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,7245220,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,52276952,FB30TLDN,EUR,EUR
GetOffersAndMessageDataWithSubLocations,12,hccContainer,1,16728062,,EUR,EUR
GetOffersAndMessageData,7,dccCrossSellBanner,1,3577853,,USD,USD
GetOffersAndMessageDataWithSubLocations,12,hccContainer,1,26677264,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop800,1,31395566,biud5nni,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,28485062,,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,37220044,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,13957643,999COM25,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,21382293,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,21634131,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,999com25,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,21663882,,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,864109,,USD,USD
GetOffersAndMessageDataWithSubLocations,12,hccContainer,1,52937207,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,39901704,bb50ad60,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,39599188,gdbba36,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,52804718,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,26977106,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,50453582,dnabb474,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,53058721,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,21382293,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,31992806,gfnn5sg02,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,12985175,999COM25,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,cjc20hst1,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gfnf4inm01,INR,INR
GetOffersAndMessageData,39,appRotatingBanner08,1,53379164,,USD,USD
GetOffersAndMessageDataWithSubLocations,12,hccContainer,1,13590984,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,39901704,bb50ad60,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,39739257,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,6758519,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,hos3gaf34,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,8641546,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,1198439,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,3816601,999COM25,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gppt05K022,CHF,CHF
GetOffersAndMessageDataWithSubLocations,12,hccContainer,1,51274291,,USD,USD
GetOffersAndMessageData,26,narrow_rotating_banner_top,1,22796857,999COM25,USD,USD
GetOffersAndMessageData,18,narrow_rotating_banner_right,1,47884160,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,3770053,gdbba1463,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,52732254,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,4653865,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,52804718,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,999com25,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,june2012b,USD,USD
GetOffersAndMessageDataWithSubLocations,12,hccContainer,1,2808596,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,52732254,,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,44180388,,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,53058721,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,53565390,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,iapcl2,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,8641546,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,32342189,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gdbba1463,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,12773259,apphcclgo,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,546792,,USD,USD
GetOffersAndMessageDataWithSubLocations,12,hccContainer,1,45901751,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,8844918,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,26977106,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,50778503,gofx2001hb,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,14612137,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,49071627,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,50480524,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,21382293,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,52791480,,USD,USD
GetOffersAndMessageData,14,appRotatingBanner09,1,46036323,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,3816601,999COM25,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,4676477,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,35392488,999COM25,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,25748802,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,49157113,,USD,USD
GetOffersAndMessageData,2,iscBannerTop1000,1,0,gfnf4smx03,MXN,MXN
GetOffersAndMessageData,7,dccCrossSellBanner,1,29639710,,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,53058721,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,51540396,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gppt02kinf,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,36717497,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,12773259,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,45227874,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,24445816,gdbbc2,CAD,CAD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,999com25,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,hos3go018m,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,38530119,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,999com25,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,44829327,bb50dd15,CAD,CAD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,3712881,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,53501272,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,16728062,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,31254757,,USD,USD
GetOffersAndMessageDataWithSubLocations,12,hccContainer,1,38826636,,USD,USD
GetOffersAndMessageData,18,narrow_rotating_banner_right,1,53508166,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gfnf4me24,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,18414024,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,12982944,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,38622372,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,36509343,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,13957643,999COM25,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,29616724,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,3194090,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,958310,,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,44409455,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,9517357,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,50453582,dnabb474,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,3577853,,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,36717497,,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,53058721,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,40751845,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,2459921,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,52338745,gdbb1901,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,38530119,,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,37389008,,USD,USD
GetOffersAndMessageData,45,hostconMyAppDetails,1,34467977,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,33927428,gofx2001hb,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,3194090,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,11333219,999COM25,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,3723757,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,3577853,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,29616724,,USD,USD
GetOffersAndMessageDataWithSubLocations,12,hccContainer,1,53565571,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,25748802,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gfnf4me24,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,NC5PD9A,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,53404822,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,35529019,gdx614h,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,23980632,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,26288604,gofx2001ha,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,43066084,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,45788883,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,51h,instantpag,USD,USD
